"There are so many restaurant options on this block, including two Thai places, but Obao is definitely on the nicer end compared to the others. Small dining area in front, but lots of tables in the back for ample seating.  Trendier than I was expecting - great decor and low lighting, good for dates.

Appetizer: crispy fried tofu with sweet/sour sauce was awesome, great flavor.

Entree: eggplant/tofu in spicy garlic was my favorite, get it!  Also basil fried rice is a must.  Mushroom vermicelli noodles were ok, too much lettuce and random stuff on top.

Portions are large, we probably ordered too much food. Great value for the $$.",Ashwin M.,"New York, NY",10/21/2012,4.0
"This place is like a vietnamese/thai fusion type of restaurant. I thought it was alright, only because I'm incredibly picky about my thai food.

Their Pad See Ew is actually pretty good, a bit on the sweet side for my taste buds, but none the less, really promising. Noodles was a very doughy but delicious!

Their pork belly has little to no fat and was very flavorful, but kind of dry.

Basil fried rice was mediocre and wasn't anything special. Wouldn't recommend ordering this.

Overall, only OK. Probably wouldn't come back.",Jessica L.,"Burlingame, CA",3/29/2013,3.0
"I really wanted to like this place when I ordered delivery, I did.  

Two things stopped me: (1) the lettuce in the lettuce-wrapped spring rolls was incredibly soggy (why not package it separately from the greasy spring rolls?); and (2) the eggplant was undercooked and crunchy.  Also, super-pricey for the small amount of food you get.  Moving on.",Marie O.,"Seattle, WA",9/6/2012,2.0
"The midtown east location is very close to me, so I've gotten take out from them a couple of times.  I've enjoyed the Laksa and the Chiang Mai Noodles, but I LOVE the side of sautéed bean sprouts with garlic chives.  They are delicious and I'll order them every time!",Danielle F.,"New York, NY",5/22/2015,3.0
"hmm...Ph  soup was good, but the portion tho, so little of meat for the price I paid. I agree it's expensive here but still...i can buy ramen somewhere else with more meat (im such a carnivore lol). Vietnamese Café was good, not excellent, they diluted it too much. Overall, good spot for lunch...too little beef for Pho (it's called ph  bò for a reason...and Vienamese food is not supposed to be stinky on meat)",Kate N.,"Bronx, NY",1/22/2016,3.0
"Used to come here at least once per week for lunch.  The lunch deal was awesome and the service always fast.

The new menu is much more expensive, and somehow the service feels like they're understaffed.  Smaller sizes and bland flavors are not helping.

It's never easy to keep a business open on NYC, much less in the thin-margin restaurant industry.  However, higher prices for lower quality is not a winning strategy.",Meems Z.,"Manhattan, NY",10/19/2015,3.0
We ordered 3 dishes besides fried rice. Chicken was good. Penang beaf was good also. But catfish was very ok. Service was not good. Will not go back.,Tahir A.,"Orlando, FL",12/29/2014,3.0
I have been to Obao at least 4 times with my family. I have a dairy allergy so Thai/Vietnamese is usually a safe bet for me. We LOVE the food and the ambience and the service!,Becca W.,"Larchmont, NY",1/13/2017,4.0
"I was super-excited about pork belly on the menu but was sadly disappointed.
The pork belly with Chinese broccoli was SO dry, I had to ask for extra sauce (I never do this). The piece was also very lean, not pork belly-like at all. There was no ribbon of yummy fat.
The wings were alright, but didn't win me over with flavor as Asian wing sauce usually does.
and lastly the chicken/sausage sticky rice was just lame. Aside from the yummy rice part, the chicken and sausage were really just not tasty.

Nothing was awful, but for $72 dinner ( two glasses of wine included) I was not enthralled.",Yon L.,"New York, NY",3/26/2013,2.0
Excellent savory food! Excellent fish dishes ( I'm pescatarian) and vegetarian fare! I don't eat meat so I can't judge the meat dishes.,Connoisseuse B.,"New York, NY",2/21/2016,5.0
"The happy hour deals here are fantastic!

I tried the pork belly, grilled Japanese eggplant, and the pad see iew. All three were good. Pad see iew was my favorite and probably the best value of the three on the regular dinner menu.

Good service, pleasant atmosphere, delicious food.",Ronda R.,"Manhattan, NY",12/3/2012,4.0
"Got the BBQ pork chops with rice & got one piece of the meat in a big bowl full of rice. They are not flexible with accommodating requests. Water from the AC was trickling on top of me...so not happy with you, Obao!",Melissa O.,"Manhattan, NY",8/13/2014,1.0
"Thank GAWD there is a place to have pho above 14th street. And it's not bad!! The only thing that would make this place perfect is if they would have Banh Mi, my other mirage-in-the-UES-desert item (I'm jk, I love the UES!).

Go for the happy hour specials. When I went on a Friday it had a selection of appetizers for $2 a plate or something ridiculous. Not for BS bowls of peanuts or something, either. We're talking legit meat, people! Definitely worth it.",Shiori I.,"Manhattan, NY",3/13/2013,4.0
"I came here because my favorite pho place, Bar Bao, recently closed, and I wanted to try its chef's other restaurants.  The pho at OBao disappointed me.  That said, OBao is a nice place, and I wouldn't mind coming back.

* Appetizers: the curry catfish satay is wonderful.  The veg spring rolls are overfried.  The lamb in betel leaf was not bad, tasted a bit like kafta kabob.

* Non-pho entrees: friends got various dishes and liked them.  I can't remember the details, but their dishes looked delicious.

* Pho: disappointing.  The broth was good--not outstanding, and not as good as Bar Bao's had been, but still, good.  The beef, however, was well-done by the time I got it.  OBao serves pho bo, which I think is supposed to have some well-done brisket in it.  But I think it is also supposed to come with some rare/raw beef (which then cooks in the broth).  All the beef I got was already well done.  This makes a big difference.

* Music: they played what sounded like a mix of Blonde Redhead and Vampire Weekend for most of the 4 hours I was there.  Not bad!

* Drinks: they had some interesting cocktails ($12-16) and a few SE Asian beers ($6-7).  Skip the Chang (a beer should not taste like tea!) but try the Tiger--it's a light, sweet lager.  It reminded me a bit of Red Stripe.",Daniel B.,"Ridgewood, NJ",5/23/2010,3.0
"212, that's all you need to know. $2 Sapporo all night  and $1 shot and $2 appetizer from 5-7pm, that's a pretty amazing deal.

Love the pork belly. I had their shrimp & pork vermicelli, it was hmm hmm good!",Fawn Q.,"Fargo, ND",11/8/2012,4.0
"I've ordered off of seamless here many times and have eaten at the restaurant once. I love the fire woks they use in the restaurant. I usually get the same thing over and over. Nothing wrong with changing tried and true right?

I am not a huge fan of pad thai here in NYC. Coming from Chicago I really liked the way pad thai was prepared at Cozy Noodle or Zoba or even Ruby of Siam, but this place cooks it pretty well. I usually get the shrimp and chicken dumpling (which is more like a shumai but whatever) along with the beef balls soup and the shrimp pad thai. the beef balls soup is basically like a pho broth with bo vien (beef balls). It's really tasty and flavorful. Highly recommend!!",Harry L.,"Theater District, Manhattan, NY",2/21/2013,4.0
